id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
26560385,Charming Studio in Vibrant Walkable Neighborhood,8875994,Janella,,North Hills,32.74549,-117.1305,Entire home/apt,129,7,29,2022-05-16,0.62,19,260,6,
26561806,"3 br, steps from Little Italy, Downtown",28196129,Chris,,Midtown,32.73245,-117.16888,Entire home/apt,169,2,6,2020-02-17,0.13,1,24,0,
25920444,San Diego Guest Suite,194821520,Hon,,Oak Park,32.73681,-117.0796,Entire home/apt,203,1,346,2022-06-13,7.10,1,50,86,
26868065,Mid-Century California Room in Historic Victorian,34460513,Patricia,,Grant Hill,32.71411,-117.12865,Entire home/apt,160,2,76,2022-03-25,1.60,6,2,5,
26569849,La Jolla Mid-Century Modern Estate,10449109,Mariela,,La Jolla,32.85211,-117.23827,Entire home/apt,1535,3,82,2022-06-03,1.78,1,247,29,
25939095,"Soak up SD in this Sunny, Newly Renovated Space!",55287801,Cory,,Cortez Hill,32.71956,-117.15901,Entire home/apt,173,2,188,2022-06-12,4.07,17,119,64,
25969516,Luxury Del Mar Home w/ Pool ~10 Mins to Beaches!,126644161,Evolve,,North City,32.96028,-117.22824,Entire home/apt,532,4,10,2022-05-15,0.22,70,259,1,
25972076,Hidden TREASURE in San Diego DOWNTOWN!,162649909,John,,Core,32.71818,-117.15888,Private room,99,2,150,2022-06-05,3.08,5,82,39,
26571861,San Diego home with a view: Coastal-cozy-quiet,44513465,Slim,,Rancho Penasquitos,32.95868,-117.16314,Entire home/apt,360,30,0,,,3,299,0,
26601275,Dragonfly Cottage - In the Heart of San Diego,198838526,Stacey,,Midtown,32.74764,-117.15005,Entire home/apt,110,2,265,2022-06-11,5.56,1,100,75,
25977827,Beautiful Craftsman Home in North Park!,69012185,Kira,,North Hills,32.74125,-117.13181,Entire home/apt,375,2,115,2022-06-12,2.52,1,193,41,
25981347,Self Checkin apt D checkout No contact Downtown,38196811,Jo,,Gaslamp Quarter,32.71269,-117.15976,Entire home/apt,211,3,148,2022-06-07,3.06,6,254,34,
26871505,FLS Morningside Cottage,202101889,Linda,,Ocean Beach,32.75343,-117.24884,Entire home/apt,252,3,50,2022-05-04,1.06,3,109,12,
26602212,"Renovated condo in a bayfront complex with patio, updated kitchen & fireplaces",88168913,Vacasa California,,Mission Bay,32.791615,-117.243813,Entire home/apt,372,3,15,2022-02-17,0.32,216,355,2,
25998930,San Diego tiny home.,184009127,Hector,,Grant Hill,32.70971,-117.12157,Entire home/apt,187,1,255,2022-05-30,5.34,2,75,78,
26602606,Cozy Rolando Apartment (SDSU area),198448420,Jonah,,Rolando,32.75477,-117.05815,Entire home/apt,81,2,122,2021-08-27,2.54,2,3,12,
26003358,Canyon-view terrace with hummingbirds,195442872,Angela,,West University Heights,32.75681,-117.15369,Private room,102,2,60,2022-06-13,1.24,2,103,23,
26606521,Private room in the heart of San Diego,6279765,Jeff,,Moreno Mission,32.76733,-117.18911,Private room,155,1,9,2021-09-04,0.19,1,0,1,
26009331,"Charming, Newly Renovated Home in Hillcrest",78096885,Stephanie,,Old Town,32.75337,-117.16253,Entire home/apt,281,3,1,2021-09-08,0.11,2,311,1,
26635963,Updated Craftsman Close to Trendy Hangouts,184855913,Ismael,,North Hills,32.758,-117.13591,Entire home/apt,241,3,126,2022-05-08,2.68,3,32,29,
26016201,⭐️Large 5 Bed Condo with Ocean View⭐️Little Italy,191135924,Adam,,Park West,32.7265,-117.16517,Entire home/apt,263,3,331,2022-06-05,6.98,12,68,72,
26874594,2 Bed/1 Bath 5 Min to Downtown San Diego Apt # 3,42795986,Daniel,,Memorial,32.69963,-117.12271,Entire home/apt,165,1,154,2022-05-30,3.23,9,71,42,
26636778,5 Star Retreat | 5 miles to ComicCon,37165995,Christina,,Midtown,32.74572,-117.16675,Entire home/apt,425,3,1,2018-07-12,0.02,2,28,0,
26032662,Beautiful house on a Canyon - Safe and Quiet!,185107010,Kamal,,University City,32.85849,-117.19091,Private room,131,3,73,2021-09-11,1.51,1,43,6,
26637787,Game Room Only -1 Unit PS5/Pinball/Gazebo,134305173,Frank & Larry,,North Hills,32.75346,-117.13861,Entire home/apt,175,2,19,2022-03-21,0.41,1,361,3,
26033028,"Ben's Beach Bungalow 2, 100 Steps to Sand",8336938,Vacation Rentals By Aaron,,Mission Bay,32.7872,-117.25286,Entire home/apt,276,7,43,2021-11-27,0.89,56,316,1,
26640240,Sunrise Bayfront Condo,9624153,Dixie,,Mission Bay,32.78408,-117.25163,Entire home/apt,505,3,4,2021-08-24,0.09,42,164,1,
26037922,Beautiful North Park 3 Bed/3 Bath Home,78096885,Stephanie,,North Hills,32.74407,-117.13821,Entire home/apt,239,2,202,2022-06-10,4.26,2,150,62,
26045542,The Shark - Pacific Beach,164739817,Windansea,,Pacific Beach,32.8007,-117.25732,Entire home/apt,300,3,39,2022-04-24,0.86,20,284,13,
26658350,Logan Heights Modern Charmer Bedroom #2,30322264,Jaclyn,,Mountain View,32.69744,-117.10953,Private room,60,5,13,2022-02-26,0.28,2,53,3,
26061092,"Apt #8, 2 bedroom / 1 bathroom, 8 min to Downtown!",34959478,Cathy,,Memorial,32.6976,-117.12385,Entire home/apt,171,1,135,2022-06-11,2.77,23,362,21,
26063272,"College, Balboa Park and East Village Views",50526077,Dana & Becky,,Core,32.71712,-117.1645,Entire home/apt,113,30,0,,,23,0,0,
26880769,Canyon Castle View House,121958709,Anita,,Clairemont Mesa,32.83086,-117.1853,Entire home/apt,665,3,117,2022-06-05,2.46,4,246,35,
26664243,San Diego Retreat  ~Queen with private bathroom,169117156,Kathleen,,Bay Ho,32.81546,-117.21219,Private room,138,2,66,2022-06-12,1.38,2,122,4,
26063386,"Oceanfront condo with amazing views, garden patio, EV charger, AC & beach access",88168913,Vacasa California,,Mission Bay,32.77578,-117.25296,Entire home/apt,965,4,3,2019-12-06,0.06,216,360,0,
26669289,Downtown San Diego,89444806,Chung,,Gaslamp Quarter,32.71078,-117.15986,Private room,150,1,3,2019-07-21,0.07,1,0,0,
26066769,"Beautiful PB Townhome,  Short Walk to the Beach!",195907671,Dan,,Pacific Beach,32.8073,-117.25368,Entire home/apt,395,2,110,2022-06-03,2.29,1,302,28,
26066813,Suite Amy 2,73851541,Amy,,Rancho Bernadino,33.00133,-117.08629,Private room,40,20,25,2022-05-14,0.52,4,32,6,
26892433,20% off June! Walk to Little Italy & the Park!,5450346,Tim,,Midtown,32.73465,-117.16925,Entire home/apt,378,2,153,2022-05-30,3.35,1,27,43,
26897854,Private Guest Suite- Centrally Located,61986835,Jessika,,Clairemont Mesa,32.8054,-117.18106,Entire home/apt,109,2,126,2022-04-17,2.65,1,0,8,
26669809,Private King Bed in Quiet North Park with Parking,7834659,Kay,,North Hills,32.73696,-117.12837,Private room,110,2,13,2020-02-19,0.28,1,0,0,
26899304,Original  OB Beach Cottage 1 block to beach & town,202363084,Faith & Tom,,Ocean Beach,32.74883,-117.25057,Entire home/apt,259,1,205,2022-06-09,4.34,2,87,81,
26069949,Tiki Lounge - Ocean Beach,164739817,Windansea,,Ocean Beach,32.7502,-117.24775,Entire home/apt,243,3,38,2020-03-16,0.88,20,0,0,
26703061,"Carrie’s North Park Casita, in Heart of San Diego",67985714,Carrie,,Balboa Park,32.74116,-117.13547,Entire home/apt,129,5,82,2022-06-07,1.73,2,94,16,
26076056,The Peace House,9283041,Dolores,,Midtown,32.74583,-117.1741,Private room,75,2,42,2022-06-05,0.88,1,70,9,
26076660,Quiet Spa-like Oasis in the City,29294409,Dylan,,Normal Heights,32.76772,-117.12245,Entire home/apt,157,2,34,2022-05-29,0.71,2,12,24,
26913131,Spacious and confortabe Condo Loft,81770993,Ronnie,,Midtown,32.74197,-117.15971,Entire home/apt,350,3,0,,,1,0,0,
26915923,Newly Renovated Condo - Close to UCSD & La Jolla,9306612,Alisha,,University City,32.86338,-117.21451,Private room,95,12,29,2022-03-18,0.62,2,166,3,
26709644,Private Entrance Studio with Pool & Hottub,89880740,Peter,,Normal Heights,32.76121,-117.11123,Entire home/apt,190,2,58,2022-06-05,1.22,1,24,15,
26921211,Northpark Bungalow House with yard,86099562,Collette,,City Heights West,32.7547,-117.11563,Entire home/apt,169,3,27,2022-05-28,0.58,3,138,16,
26720624,Cozy 1br Cottage in Trendy South Park,29772871,Devon,,South Park,32.72437,-117.12558,Entire home/apt,133,3,166,2022-06-10,3.47,1,6,43,
26085860,Modern and Private Mission Bay Studio (~500sq ft)!,37733618,Min,,Moreno Mission,32.77103,-117.19801,Entire home/apt,161,2,202,2022-06-07,4.43,1,51,40,
26741216,Cozy Master room in Pacific Beach,22028607,Elena,,Bay Ho,32.80783,-117.2137,Private room,130,1,4,2019-07-06,0.08,1,0,0,
26098242,Spend Comic Con Week in a Modern Style Bungalow!,80991017,Sean,,Memorial,32.70103,-117.13615,Entire home/apt,342,3,2,2018-07-29,0.04,1,80,0,
26927932,South Park Studio | Close to Everything!,56621190,Nicole,,South Park,32.72839,-117.12874,Entire home/apt,105,3,59,2022-01-01,1.24,1,0,1,
26944280,Room 101 - Hawthorne Historic Inn,147702206,Stephen,,Park West,32.72707,-117.16279,Entire home/apt,200,30,48,2022-05-04,1.01,13,227,4,
26742781,THE PEACEFUL ROOM,200441442,Sandra,,Bay Park,32.78053,-117.19791,Private room,80,2,46,2022-05-31,0.97,2,67,23,
26950351,Private Bed & Bath Suite Near North Park,142699669,Ana,,City Heights West,32.74546,-117.11447,Entire home/apt,87,14,107,2022-06-12,2.29,1,55,22,
26107982,Casa de Barrio-Walk to SanDiego ConCenter Downtown,136826971,Paco,,East Village,32.70414,-117.1485,Entire home/apt,221,2,82,2022-05-31,1.70,3,9,1,
26745850,"San Diego, CA, Balboa Park, Studio Z #1",10981379,Jan,,East Village,32.71912,-117.1541,Entire home/apt,206,1,1,2018-11-07,0.02,48,61,0,
26745868,"San Diego, CA, Balboa Park, Studio L #1",10981379,Jan,,East Village,32.71912,-117.1541,Entire home/apt,206,1,1,2018-12-04,0.02,48,67,0,
26130062,Breathtaking Bay/Ocean View 4bed/3.5bath Townhome,136830318,Yuki,,Northwest,32.64292,-117.09883,Entire home/apt,179,30,12,2022-05-06,0.25,1,42,3,
27226214,"Quiet Retreat in Scripps Ranch (2 BR, 1 Bath)",136822809,Diane,,Scripps Ranch,32.9214,-117.08114,Private room,99,3,34,2022-06-01,0.73,1,151,1,
26134847,BEACH IS OPEN! Huge Rare 3BR Beach House! 80% OFF!,37712830,Gabe,,Mission Bay,32.77398,-117.24991,Entire home/apt,828,3,193,2022-06-02,4.04,5,306,30,
26154490,1 BEDROOM APARTMENT with private parking . 720sft,75995321,Nikolai,,Valencia Park,32.70018,-117.07789,Entire home/apt,118,3,163,2021-10-08,4.16,3,53,19,
26952189,"Cute, Secluded One Bedroom with Deck",15444512,Naveed,,Normal Heights,32.75885,-117.12285,Entire home/apt,113,2,82,2022-06-10,1.73,2,35,20,
27228468,"Studio Cottage is perfect retreat, heart of city",154771532,Katie,,Serra Mesa,32.78653,-117.14489,Entire home/apt,106,31,31,2022-04-24,0.67,4,52,6,
26954276,"LUXE ""NEW"" MODERN INDUSTRIAL GASLAMP LOFT W/BLCNY",202812342,Ayrian,,East Village,32.71235,-117.15776,Entire home/apt,194,5,206,2022-06-12,4.38,1,252,34,
27992044,Peaceful Private outdoor cabin,7762052,Cheryl,,Encanto,32.73239,-117.05057,Entire home/apt,95,2,188,2022-06-12,4.06,2,335,57,
27230439,Large Stand Alone Home Just Steps From The Beach,22012010,Edgar,,Mission Bay,32.77266,-117.25132,Entire home/apt,693,3,52,2022-05-30,1.10,37,201,17,
28009220,"Beautiful 1 bedroom in Carmel Valley , San Diego",108281030,Michael,,North City,32.96767,-117.18752,Private room,80,3,46,2022-03-20,1.00,1,340,8,
26960641,San Diego Condominium,202873262,David,,East Village,32.71267,-117.15453,Entire home/apt,200,20,26,2021-06-28,0.55,1,0,1,
26965108,Cheap place to crash for comic con,92276155,Mark,,Bay Terrace,32.69361,-117.04051,Private room,57,1,73,2022-06-06,1.55,3,65,24,
27237045,San Diego Platta House,107590787,Rosa,,Clairemont Mesa,32.82942,-117.1921,Private room,65,1,7,2022-04-17,1.59,1,309,7,
26984552,Picture Perfect North Park Guest House,203021025,Julia & Mike,,North Hills,32.74487,-117.12352,Entire home/apt,115,4,125,2022-05-09,2.65,1,127,34,
28015777,The Jetson House,114838819,Eric,,Pacific Beach,32.80149,-117.25778,Entire home/apt,312,3,143,2022-05-31,3.12,23,184,43,
27238257,Beautiful Bungalow with a BBQ Patio in Bay Park,9213806,Jeffrey Gunnar,,Bay Park,32.7741,-117.20538,Entire home/apt,209,3,84,2022-05-29,1.82,2,91,16,
28026097,Park House,923081,Don Fay &,,Midtown,32.73813,-117.16165,Entire home/apt,260,2,66,2022-06-06,1.44,4,266,19,
26987768,Fay Cottage,69289453,Leigh,,La Jolla,32.83829,-117.27338,Entire home/apt,200,5,26,2022-04-26,0.73,1,264,10,
27266940,"PB Getaway - 5 Blocks to Bay, Self Check-In, AC",157056473,Rhonda,,Pacific Beach,32.80133,-117.23388,Entire home/apt,150,3,122,2022-06-12,2.60,2,47,32,
28026811,“The Banker's Hill Park House and Carriage House”,923081,Don Fay &,,Midtown,32.73823,-117.16323,Entire home/apt,592,4,17,2021-11-14,0.40,4,205,3,
27288911,Cozy Clifftop Guest Cottage - 2BD 2BA,34476470,Brock,,Bay Ho,32.8356,-117.22831,Entire home/apt,200,14,1,2022-05-14,0.91,8,108,1,
27290041,"Swimming Pool, Queen, Private Room, Spacious House",34534622,Kyle,,Gateway,32.72552,-117.10697,Private room,84,1,56,2022-05-01,1.20,5,104,27,
26989688,Beautiful 1BD Apartment in the Heart of San Diego,6967601,Diego,,Grant Hill,32.70821,-117.14095,Entire home/apt,133,1,164,2022-05-29,3.45,2,278,40,
27023748,"Renovated Point Loma, San Diego Guest Cottage",16940867,Alex,,Loma Portal,32.7417,-117.22701,Entire home/apt,150,2,35,2022-06-05,0.77,1,105,19,
27315517,The most sensible choice-San Diego Bed & Breakfast,203444625,Yaping,,Mira Mesa,32.92529,-117.12087,Private room,102,2,33,2021-08-08,0.70,5,2,2,
28048565,"Private Room (A) near UCSD, La Jolla, Shopping +",2714366,Terri,,University City,32.85509,-117.21189,Private room,70,7,11,2020-03-08,0.29,1,272,0,
27318069,"Brand new home w/bay & beach views, central A/C - walk to the beach",88168913,Vacasa California,,Mission Bay,32.78626,-117.25276,Entire home/apt,906,4,17,2021-12-23,0.37,216,364,1,
27024389,"Oceanfront duplex home with amazing balcony, AC, WiFi & incredible views",88168913,Vacasa California,,Mission Bay,32.77911,-117.25311,Entire home/apt,895,3,14,2021-05-02,0.31,216,364,0,
27333228,"Renovated, Canyon view, and Centrally Located",8610968,Qi,,University City,32.8605,-117.18753,Entire home/apt,91,2,132,2022-05-01,2.89,2,101,35,
27027194,Canyon View,80938027,Efrain,,Midtown,32.74347,-117.14899,Entire home/apt,202,1,230,2022-06-10,4.84,6,132,65,
28048791,Sunny 1,211879257,Jodi,,Clairemont Mesa,32.83088,-117.18105,Private room,75,1,270,2022-06-02,5.85,2,7,46,
27342474,"Pacific  Beach, Quite and Clean Private Suite Cozy",206054087,Kely,,Bay Ho,32.81717,-117.21791,Private room,40,3,10,2020-06-15,0.22,2,0,0,
28051732,2-Bed Downtown apt Near Convention Center w/ views,211892140,Becca & Van,,East Village,32.71053,-117.15605,Entire home/apt,307,2,212,2022-06-06,4.77,3,248,79,
28059091,2BED Best Location! Steps to Balboa park + SD Zoo!,103732317,Gilbert,,Midtown,32.7326,-117.1638,Entire home/apt,399,2,154,2022-06-09,3.35,9,152,49,
27031667,Two side by side Ocean Beach Houses for groups!,91390220,Tabie,,Ocean Beach,32.74706,-117.24566,Entire home/apt,369,2,10,2021-11-21,0.23,3,160,4,
27357914,High Rise Living Amazing Rooftop Spectacular Views,171995626,Mark Anthony,,East Village,32.71741,-117.15351,Entire home/apt,93,30,7,2020-08-14,0.17,2,30,0,
27055566,Central San Diego Studio 1,47354827,Gilda,,Balboa Park,32.71727,-117.13658,Entire home/apt,117,1,356,2022-05-25,7.49,4,58,78,
27360868,"Pacific Beach, great location, cozy!",206054087,Kely,,Bay Ho,32.81596,-117.21719,Private room,65,2,5,2019-08-01,0.14,2,0,0,
27057911,Chic Central San Diego House w/ Private Pool!,126644161,Evolve,,North Clairemont,32.83498,-117.20084,Entire home/apt,808,2,87,2022-06-05,1.84,70,321,32,
28071444,Close to Canyons & Trails,996946,Pany,,Carmel Valley,32.91815,-117.1878,Entire home/apt,250,60,12,2019-02-17,0.26,1,0,0,
28071837,Luxury Casa In The Heart Of San Diego W Garden,5920875,Vittorio,,College Area,32.76007,-117.07801,Entire home/apt,305,3,51,2022-06-01,1.50,4,48,27,
27388439,FLS Morningside cottage 2,202101889,Linda,,Ocean Beach,32.75335,-117.24815,Entire home/apt,253,3,42,2022-05-31,1.16,3,118,17,
28080061,Casa del Sol - La Jolla Cove Cottage in the Heart of the Village!,38690778,Bluewater Vacation Homes,,La Jolla,32.84846,-117.27566,Entire home/apt,383,1,80,2022-05-31,2.01,81,315,23,
27059580,Beautiful Quiet 1 Bedroom Flat w/ A/C in Hillcrest,10478904,Amir,,Midtown,32.7448,-117.15127,Entire home/apt,147,1,321,2022-06-11,6.80,3,319,76,
27407462,The Colorful Room (FEMALE ONLY),48445727,Eman,,Carmel Valley,32.91075,-117.21913,Private room,62,1,112,2022-05-30,2.38,3,40,17,
28082414,Moderna casa en La Jolla San Diego,49653538,Alicia,,La Jolla Village,32.85555,-117.23197,Entire home/apt,140,30,2,2022-05-31,0.09,1,80,1,
27417566,*Beach Retreat* /Perf4kids/garage/laundry/FASTwifi,6854175,Nicole,,Mission Bay,32.76144,-117.25116,Entire home/apt,325,5,71,2022-06-03,1.53,2,6,16,
28091897,Luxurious house with private hot tub & pool - short drive to beach,201123622,Vacasa California,,Mission Bay,32.57759,-117.0329,Entire home/apt,655,3,12,2019-08-26,0.27,2,365,0,
27060938,NEWLY REMODELED - The Hot Tub Hideaway,4359648,Danny And Maggie,,Balboa Park,32.72643,-117.13134,Entire home/apt,170,2,102,2022-06-05,2.16,1,17,18,
27085144,"Fantastic home in beachfront location w/WiFi, ocean views, patio, & deck",88168913,Vacasa California,,Mission Bay,32.76382,-117.25214,Entire home/apt,707,3,2,2021-07-24,0.08,216,364,1,
27418213,Family beach retreat  steps2water garage laundry,6854175,Nicole,,Mission Bay,32.762,-117.24953,Entire home/apt,391,4,18,2022-06-10,1.54,2,7,18,
27085145,"Gorgeous home in oceanfront location w/WiFi, balcony, deck, private washer/dryer",88168913,Vacasa California,,Mission Bay,32.763809,-117.252068,Entire home/apt,668,3,4,2021-09-18,0.14,216,364,1,
28101840,Modern Studio ★ Container Home w/ Private Yard,1131041,Angela,,Talmadge,32.75748,-117.09819,Entire home/apt,86,7,17,2022-03-11,0.60,1,64,9,
27426924,Gorgeous 360 Roof Deck Mission Beach House,206685726,Andrew,,Mission Bay,32.76338,-117.25102,Entire home/apt,1072,4,32,2022-05-31,0.69,3,135,4,
27087935,Private room with bath no pets,203841417,Marycarmen,,Eastlake Vistas,32.63569,-116.93893,Private room,226,2,2,2018-07-29,0.04,1,43,0,
27428067,THE FAMILY OASIS,121958709,Anita,,Clairemont Mesa,32.82796,-117.18473,Entire home/apt,514,6,10,2020-06-22,0.21,4,200,0,
27088259,North Park Studio,203845550,Rafe,,North Hills,32.73924,-117.12547,Entire home/apt,120,1,143,2022-06-13,3.15,1,159,79,
28111776,*Charming* Family & Couples 4 BR ENTIRE HOUSE,40734550,Kelsi,,Midtown,32.73245,-117.16876,Entire home/apt,428,2,91,2022-05-08,2.04,2,56,33,
27437595,•Total Comfort•,173729694,Chad & Alexis,,Otay Ranch,32.61495,-116.96214,Private room,50,30,90,2022-01-02,1.93,3,302,3,
28129045,Stylish 2-Bdrm Apt with Private deck City Views!!,54507492,Cherie,,Park West,32.72797,-117.16495,Entire home/apt,189,3,59,2022-05-29,1.34,9,52,24,
27091191,Your new SD home!,77944255,Stacy,,Bay Ho,32.82978,-117.22196,Private room,51,1,115,2022-06-12,2.42,3,5,50,
27488183,"Beach Cottage, 0.1mi to Beach, 5.5mi to Airport",207166190,Sandra,,Mission Bay,32.77771,-117.25256,Entire home/apt,223,2,179,2022-05-18,3.97,3,60,39,
27092488,"Convention, Getaway, Training, Work? I have room!!",140095302,Patricia,,Paradise Hills,32.6731,-117.04312,Private room,88,2,2,2021-05-31,0.05,2,330,0,
27104894,Wyndham Harbour Lights in Vibrant Gaslamp Quarter,161713470,Martha,,Gaslamp Quarter,32.7142,-117.16047,Private room,329,4,1,2019-07-21,0.03,2,0,0,
28160123,Mid-Century Retreat in Hillcrest,113447242,Nicole,,Old Town,32.75245,-117.16473,Entire home/apt,148,3,212,2022-06-11,5.36,2,77,76,
28162313,San Diego Condominium,188372773,Maryellen,,Gaslamp Quarter,32.71128,-117.16015,Entire home/apt,2300,26,0,,,1,0,0,
27488478,Logan Heights Charmer Bedroom #1,30322264,Jaclyn,,Mountain View,32.69724,-117.10934,Private room,61,5,15,2022-04-29,0.32,2,57,8,
27106257,New Designer Flat in the Heart of Everything!,43349223,Evan,,Old Town,32.74297,-117.1843,Entire home/apt,202,1,266,2022-06-10,5.64,59,149,65,
27490026,*Private Entire Top Floor*,173729694,Chad & Alexis,,Otay Ranch,32.61374,-116.96349,Private room,65,30,95,2022-04-30,2.04,3,1,4,
28163407,Mission Hills - Quiet Yet Central -2 BR- Unit 3,92885925,Azi,,Midtown,32.74497,-117.17021,Entire home/apt,175,60,4,2021-12-27,0.09,4,118,1,
27492073,Oceanfront Cottage ON Beach w/ Prvt. Yard & Garage,207204236,Elan,,Ocean Beach,32.75135,-117.25155,Entire home/apt,399,3,84,2022-06-06,2.08,1,105,33,
28183624,San Diego Apartment,6532123,Deborah,,Balboa Park,32.7188,-117.13613,Entire home/apt,175,365,0,,,5,365,0,
28184412,"Jacuzzi tub, Gated Parking 5minutes to DowntownSD",197558133,Christopher,,Grant Hill,32.708889471857375,-117.13044272778015,Private room,160,2,17,2022-06-12,0.48,3,359,13,
27108297,Enjoy one of the best views in La Jolla Shores!,185409198,Maria,,La Jolla,32.85623,-117.24844,Entire home/apt,650,3,34,2022-05-22,0.79,1,12,17,
27108712,2BD Queen #1-Mission Valley San Diego-no clean fee,146323554,Jerry And LeeAnne,,West University Heights,32.76245,-117.1586,Entire home/apt,313,1,0,,,4,0,0,
27492195,Old Town Room w/Patio Hillcrest House B&B,507423,Ann,,Midtown,32.74779,-117.1648,Entire home/apt,170,1,8,2022-04-23,0.20,8,238,4,
27117157,San Diego B &B Vacation Business Trip rental house,203444625,Yaping,,Mira Mesa,32.92635,-117.12549,Private room,73,2,42,2022-03-26,0.90,5,73,7,
27494291,Tiny House!--Modern Private Urban Retreat,7674611,Greg,,Normal Heights,32.75836,-117.1219,Entire home/apt,269,30,56,2022-04-17,1.19,2,330,5,
28188102,Longboard Studio,183437610,Brett,,Torrey Pines,32.87303,-117.24614,Entire home/apt,174,2,139,2022-06-11,3.19,1,167,31,
27495661,"Cozy Baja Casita - 50 steps from Ocean, S. Mission",146336495,Julie,,Mission Bay,32.76087,-117.25044,Entire home/apt,275,7,19,2022-06-03,0.78,3,257,12,
28197173,Just remodeled 1 bedroom in center of SD - A/C!,43349223,Evan,,Old Town,32.7429,-117.18398,Entire home/apt,141,1,207,2022-06-03,4.50,59,163,52,
28199658,Centrally located 1 bedroom upstairs w/ AC,43349223,Evan,,Old Town,32.74362,-117.18365,Entire home/apt,141,1,157,2022-06-05,3.41,59,162,45,
27127726,Simply retreat in the Heart of Central SD!,56131091,Karel,,Balboa Park,32.72502,-117.13312,Entire home/apt,111,2,20,2022-06-05,1.77,1,96,20,
27505146,"Suite master,  1 guests ,very clean and organized!",207363781,Margarete,,North Clairemont,32.8357,-117.18617,Private room,66,7,49,2022-05-22,1.05,2,61,13,
27136317,"Pristine, private home, OCEAN VIEWS - near Del Mar",198159343,Lina,,North City,32.96363,-117.23016,Entire home/apt,274,2,68,2021-12-28,1.45,1,165,20,
27141151,Bright & clean contemporary flat w/ AC - walkable,43349223,Evan,,Old Town,32.74284,-117.18353,Entire home/apt,218,1,306,2022-06-12,6.48,59,152,83,
28203306,North Park Nook,45150017,Natasha & Danny,,North Hills,32.74129,-117.13702,Entire home/apt,288,3,28,2022-06-06,4.10,1,33,28,
